BCC
1.0
0.000000 	225.000000 	0.000000
225.000000 	0.000000 	0.000000
0.000000 	0.000000 	225.000000
125 125 
Cartesian
0.000000 	0.000000 	0.000000
0.000000 	0.000000 	45.000000
0.000000 	0.000000 	90.000000
0.000000 	0.000000 	135.000000
0.000000 	0.000000 	180.000000
45.000000 	0.000000 	0.000000
45.000000 	0.000000 	45.000000
45.000000 	0.000000 	90.000000
45.000000 	0.000000 	135.000000
45.000000 	0.000000 	180.000000
90.000000 	0.000000 	0.000000
90.000000 	0.000000 	45.000000
90.000000 	0.000000 	90.000000
90.000000 	0.000000 	135.000000
90.000000 	0.000000 	180.000000
135.000000 	0.000000 	0.000000
135.000000 	0.000000 	45.000000
135.000000 	0.000000 	90.000000
135.000000 	0.000000 	135.000000
135.000000 	0.000000 	180.000000
180.000000 	0.000000 	0.000000
180.000000 	0.000000 	45.000000
180.000000 	0.000000 	90.000000
180.000000 	0.000000 	135.000000
180.000000 	0.000000 	180.000000
0.000000 	45.000000 	0.000000
0.000000 	45.000000 	45.000000
0.000000 	45.000000 	90.000000
0.000000 	45.000000 	135.000000
0.000000 	45.000000 	180.000000
45.000000 	45.000000 	0.000000
45.000000 	45.000000 	45.000000
45.000000 	45.000000 	90.000000
45.000000 	45.000000 	135.000000
45.000000 	45.000000 	180.000000
90.000000 	45.000000 	0.000000
90.000000 	45.000000 	45.000000
90.000000 	45.000000 	90.000000
90.000000 	45.000000 	135.000000
90.000000 	45.000000 	180.000000
135.000000 	45.000000 	0.000000
135.000000 	45.000000 	45.000000
135.000000 	45.000000 	90.000000
135.000000 	45.000000 	135.000000
135.000000 	45.000000 	180.000000
180.000000 	45.000000 	0.000000
180.000000 	45.000000 	45.000000
180.000000 	45.000000 	90.000000
180.000000 	45.000000 	135.000000
180.000000 	45.000000 	180.000000
0.000000 	90.000000 	0.000000
0.000000 	90.000000 	45.000000
0.000000 	90.000000 	90.000000
0.000000 	90.000000 	135.000000
0.000000 	90.000000 	180.000000
45.000000 	90.000000 	0.000000
45.000000 	90.000000 	45.000000
45.000000 	90.000000 	90.000000
45.000000 	90.000000 	135.000000
45.000000 	90.000000 	180.000000
90.000000 	90.000000 	0.000000
90.000000 	90.000000 	45.000000
90.000000 	90.000000 	90.000000
90.000000 	90.000000 	135.000000
90.000000 	90.000000 	180.000000
135.000000 	90.000000 	0.000000
135.000000 	90.000000 	45.000000
135.000000 	90.000000 	90.000000
135.000000 	90.000000 	135.000000
135.000000 	90.000000 	180.000000
180.000000 	90.000000 	0.000000
180.000000 	90.000000 	45.000000
180.000000 	90.000000 	90.000000
180.000000 	90.000000 	135.000000
180.000000 	90.000000 	180.000000
0.000000 	135.000000 	0.000000
0.000000 	135.000000 	45.000000
0.000000 	135.000000 	90.000000
0.000000 	135.000000 	135.000000
0.000000 	135.000000 	180.000000
45.000000 	135.000000 	0.000000
45.000000 	135.000000 	45.000000
45.000000 	135.000000 	90.000000
45.000000 	135.000000 	135.000000
45.000000 	135.000000 	180.000000
90.000000 	135.000000 	0.000000
90.000000 	135.000000 	45.000000
90.000000 	135.000000 	90.000000
90.000000 	135.000000 	135.000000
90.000000 	135.000000 	180.000000
135.000000 	135.000000 	0.000000
135.000000 	135.000000 	45.000000
135.000000 	135.000000 	90.000000
135.000000 	135.000000 	135.000000
135.000000 	135.000000 	180.000000
180.000000 	135.000000 	0.000000
180.000000 	135.000000 	45.000000
180.000000 	135.000000 	90.000000
180.000000 	135.000000 	135.000000
180.000000 	135.000000 	180.000000
0.000000 	180.000000 	0.000000
0.000000 	180.000000 	45.000000
0.000000 	180.000000 	90.000000
0.000000 	180.000000 	135.000000
0.000000 	180.000000 	180.000000
45.000000 	180.000000 	0.000000
45.000000 	180.000000 	45.000000
45.000000 	180.000000 	90.000000
45.000000 	180.000000 	135.000000
45.000000 	180.000000 	180.000000
90.000000 	180.000000 	0.000000
90.000000 	180.000000 	45.000000
90.000000 	180.000000 	90.000000
90.000000 	180.000000 	135.000000
90.000000 	180.000000 	180.000000
135.000000 	180.000000 	0.000000
135.000000 	180.000000 	45.000000
135.000000 	180.000000 	90.000000
135.000000 	180.000000 	135.000000
135.000000 	180.000000 	180.000000
